Number,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,customer_type,adr,total_of_special_requests
37809,105,2,4,2,0,0,BB,TA/TO,0,0,0,G,0,No Deposit,Transient,166,1
37815,0,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,128,0
37819,274,4,10,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Contract,56.7,1
37821,274,4,10,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Contract,58.7,1
37827,282,2,5,2,0,0,HB,TA/TO,0,0,0,D,0,No Deposit,Transient,112.8,1
37830,46,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,106,2
37832,314,2,5,2,2,0,BB,TA/TO,0,0,0,G,0,No Deposit,Transient,161,1
37834,282,2,5,3,1,0,HB,Direct,0,0,0,H,1,No Deposit,Transient,195.6,0
37835,122,4,10,2,2,0,HB,TA/TO,0,0,0,C,0,No Deposit,Transient,219.86,2
37842,282,2,5,2,2,0,HB,Direct,0,0,0,C,1,No Deposit,Transient-Party,154.8,1
37851,86,0,1,1,0,0,BB,TA/TO,0,0,0,A,1,No Deposit,Transient-Party,120,0
37854,7,0,2,2,2,0,BB,TA/TO,0,0,0,C,0,No Deposit,Transient-Party,140,0
37863,0,2,5,2,0,0,HB,Direct,0,0,0,A,1,No Deposit,Transient,131.67,1
37869,14,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient-Party,140,0
37878,112,0,4,3,0,0,BB,TA/TO,0,0,0,G,0,No Deposit,Transient,166,1
37881,152,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,84.8,0
37888,19,0,2,2,2,0,BB,TA/TO,0,0,0,C,0,No Deposit,Transient,214,1
37894,28,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,128,1
37900,4,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,160,1
37901,328,2,5,2,0,1,Undefined,Direct,0,0,0,D,1,No Deposit,Transient,161,1
37902,315,2,5,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,89.22,0
37903,45,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,150,1
37905,171,0,2,2,0,0,BB,TA/TO,0,0,0,A,1,No Deposit,Transient,130,1
37909,271,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Contract,72.2,0
37914,310,3,8,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,103.7,0
37919,178,2,5,2,1,0,BB,TA/TO,0,0,0,C,2,No Deposit,Transient,134.4,2
37921,128,1,2,2,1,0,HB,TA/TO,0,0,0,C,1,No Deposit,Transient,233.33,1
37924,8,1,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,146.67,1
37925,1,1,1,2,0,0,BB,TA/TO,0,0,0,C,2,No Deposit,Transient,204,2
37928,36,1,4,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,115.82,0
37934,158,1,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,125,2
37936,0,1,0,2,0,0,BB,TA/TO,0,0,0,A,2,No Deposit,Transient,117.74,1
37939,212,1,5,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,140,1
37940,176,2,1,2,0,0,BB,Direct,0,0,0,D,0,No Deposit,Transient,112.5,1
37943,278,2,5,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Contract,100.2,0
37952,1,0,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,174,1
37953,227,4,9,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,78.23,2
37955,24,2,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,160,1
37956,25,2,1,2,2,0,BB,TA/TO,0,0,0,C,0,No Deposit,Transient,214,1
37958,81,2,0,2,2,0,BB,TA/TO,0,0,0,G,0,No Deposit,Transient,250,1
37960,220,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient-Party,81.2,1
37964,258,4,10,2,0,0,HB,TA/TO,0,0,0,D,0,No Deposit,Contract,115.51,1
37966,90,2,5,2,0,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,127,0
37967,50,2,5,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,159.14,3
37972,159,2,1,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,96.25,1
37973,165,4,10,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient,123.5,1
37981,97,1,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,188,2
37985,11,0,1,1,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,166,0
37987,47,2,3,2,2,0,BB,TA/TO,0,0,0,C,0,No Deposit,Transient,210,1
37988,50,0,1,3,1,0,BB,TA/TO,0,0,0,H,0,No Deposit,Transient,260,1
37989,235,2,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,78,0
37990,207,2,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,80,0
37993,122,2,4,2,1,0,BB,TA/TO,0,0,0,D,3,No Deposit,Transient,176.67,1
37996,177,2,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,70.2,1
37999,248,2,2,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient,113.4,2
38004,0,0,1,2,0,0,BB,Direct,0,0,0,D,0,No Deposit,Transient,108,0
38006,1,0,1,2,0,0,BB,TA/TO,0,0,0,E,1,No Deposit,Transient,8,1
38007,0,1,2,2,0,0,SC,Direct,0,0,0,G,0,No Deposit,Transient,0,2
38012,62,0,2,2,0,0,HB,TA/TO,0,0,0,A,1,No Deposit,Transient,216,1
38015,234,2,5,2,0,0,HB,TA/TO,0,0,0,E,0,No Deposit,Transient,119.85,1
38021,172,2,8,2,0,0,BB,Direct,0,0,0,D,2,No Deposit,Transient,110.94,0
38031,244,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,99,2
38033,52,2,5,2,0,0,HB,TA/TO,0,0,0,E,0,No Deposit,Transient,165.1,2
38037,288,1,4,2,0,1,BB,TA/TO,0,0,0,A,2,No Deposit,Transient,115.68,3
38039,121,0,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,165,1
38040,1,0,1,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,123.6,1
38044,6,1,4,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,164.4,1
38053,177,2,5,2,0,0,HB,Direct,0,0,0,D,1,No Deposit,Transient,131.25,1
38055,185,2,5,2,2,0,HB,Direct,0,0,0,G,1,No Deposit,Transient,207,0
38056,0,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,105,2
38058,8,0,4,3,0,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,193,0
38064,166,4,10,2,0,0,HB,TA/TO,0,0,0,D,1,No Deposit,Transient,110,0
38065,270,2,6,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,103.75,0
38067,283,2,8,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Contract,72.2,1
38068,293,2,5,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Contract,100.2,0
38075,259,2,5,2,1,0,HB,TA/TO,0,0,0,D,0,No Deposit,Transient,159.14,2
38077,170,0,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,84.7,0
38081,270,0,3,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,125.9,3
38083,10,0,3,3,0,0,BB,TA/TO,0,0,0,A,1,No Deposit,Transient,212,2
38084,303,0,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,107.38,1
38090,165,0,4,2,0,0,BB,TA/TO,0,0,0,F,1,No Deposit,Transient,131.43,1
38091,165,0,4,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,97.21,1
38092,3,0,1,3,0,0,HB,TA/TO,0,0,0,G,2,No Deposit,Transient,322,0
38098,233,2,5,2,0,0,BB,TA/TO,0,0,0,E,1,No Deposit,Transient,101.7,2
38105,19,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,142,0
38108,99,2,5,2,2,0,BB,Direct,0,0,0,C,2,No Deposit,Transient,185,3
38111,233,2,5,2,0,0,BB,TA/TO,0,0,0,E,1,No Deposit,Transient,103.7,2
38116,253,0,2,2,0,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,89.1,0
38117,233,2,5,2,0,0,HB,TA/TO,0,0,0,E,1,No Deposit,Transient,129.7,2
38118,205,3,10,2,0,0,BB,Direct,0,0,0,A,2,No Deposit,Transient,111,0
38119,177,1,3,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,100.18,1
38121,291,3,7,2,0,0,HB,TA/TO,0,0,0,D,0,No Deposit,Contract,153.5,0
38125,177,3,7,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,101.95,0
38129,2,1,0,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,105,1
38130,334,1,4,2,0,0,HB,Direct,0,0,0,A,6,No Deposit,Transient-Party,123.38,0
38134,0,1,0,1,0,0,BB,Direct,0,0,0,G,0,No Deposit,Transient,160,0
38140,350,3,7,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Contract,81.36,0
38143,177,3,7,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,79.2,0
38146,272,1,3,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,138.6,2
38149,159,1,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,99.6,0
38153,272,1,3,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,135.9,2
38157,10,0,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,144,1
38159,204,4,6,2,1,0,HB,TA/TO,0,0,0,D,1,No Deposit,Transient,185.5,2
38160,52,4,6,2,0,0,Undefined,TA/TO,0,0,0,E,0,No Deposit,Transient,179,2
38163,3,1,0,1,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient-Party,97,1
38164,130,2,0,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient-Party,160,1
38166,130,2,0,1,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient-Party,178,1
38168,130,2,0,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,140,1
38173,130,2,0,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient-Party,160,1
38174,130,2,0,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient-Party,160,1
38178,166,2,5,2,0,0,Undefined,Direct,0,0,0,F,1,No Deposit,Transient,213.57,1
38183,173,2,4,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient,135.6,3
38185,173,2,4,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient,135.6,3
38186,46,2,0,2,0,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,165,1
38187,6,2,2,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,206,1
38188,179,2,5,2,1,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,147.02,1
38196,55,2,5,2,0,0,HB,TA/TO,0,0,0,E,0,No Deposit,Transient,165.1,2
38199,125,1,0,3,1,0,BB,TA/TO,0,0,0,H,0,No Deposit,Transient,274,2
38200,160,1,0,2,2,0,BB,Direct,0,0,0,C,1,No Deposit,Transient,144,2
38204,278,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,108.24,1
38205,168,3,6,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient-Party,123.5,3
38208,3,0,1,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,125,0
38209,12,0,1,1,0,0,BB,Corporate,0,0,0,A,0,No Deposit,Transient-Party,135,0
38211,14,2,2,2,0,0,HB,TA/TO,0,0,0,D,0,No Deposit,Transient,226,1
38212,47,0,1,2,0,0,BB,TA/TO,0,0,0,A,2,No Deposit,Transient,160,0
38219,0,0,1,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient,130,0
38224,327,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,106.24,2
38225,144,2,1,2,2,0,BB,TA/TO,0,0,0,C,0,No Deposit,Transient,196,1
38228,3,2,2,3,1,0,BB,Direct,0,0,0,H,0,No Deposit,Transient,279,1
38232,14,1,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,160,1
38236,182,0,0,2,0,0,BB,Direct,0,0,0,E,2,No Deposit,Transient-Party,0,1
38241,272,3,7,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Contract,136.45,0
38246,5,0,1,1,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,100,1
38250,167,2,7,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,155.33,1
38251,272,3,7,1,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Contract,119.85,0
38254,149,2,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,116.5,0
38256,193,2,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,104.85,0
38264,152,2,2,2,0,0,BB,TA/TO,0,0,0,A,1,No Deposit,Transient,118,0
38267,176,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,93.54,0
38268,0,0,1,2,0,0,BB,Direct,0,0,0,C,0,No Deposit,Transient,154,0
38272,97,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient-Party,178.29,1
38273,256,2,5,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient-Party,156.51,2
38276,311,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Contract,104.85,1
38278,152,0,3,2,0,0,BB,Direct,0,0,0,F,0,No Deposit,Transient,165,0
38290,148,2,3,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,92.4,1
38293,19,1,3,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,194,1
38301,0,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,105,0
38307,0,0,1,2,0,0,BB,TA/TO,1,0,0,A,0,No Deposit,Transient,115.19,1
38317,27,0,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,194,1
38323,183,2,5,2,0,0,HB,TA/TO,0,0,0,A,1,No Deposit,Transient,125.17,0
38345,128,2,5,2,2,0,HB,TA/TO,0,0,0,C,0,No Deposit,Transient,238,2
38346,82,0,3,3,0,0,BB,TA/TO,0,0,0,D,1,No Deposit,Transient,176.8,1
38354,312,4,10,2,1,0,BB,TA/TO,0,0,0,A,1,No Deposit,Contract,131.06,1
38360,89,0,3,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,201.67,1
38362,63,1,5,2,0,0,HB,Direct,0,0,0,F,1,No Deposit,Transient,276.83,1
38369,25,0,2,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,215,1
38371,5,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,171,1
38378,104,0,4,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Contract,121.5,0
38380,2,0,2,2,1,0,BB,TA/TO,0,0,0,F,0,No Deposit,Transient,172.9,1
38382,150,2,6,2,1,0,Undefined,Direct,0,0,0,A,1,No Deposit,Transient,223,2
38384,66,0,4,2,2,0,BB,TA/TO,0,0,0,G,0,No Deposit,Transient,292.75,1
38388,39,0,3,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,184,1
38396,0,0,1,2,0,0,BB,Direct,0,0,0,A,1,No Deposit,Transient-Party,195,0
38398,0,0,1,2,2,0,BB,TA/TO,0,0,0,C,0,No Deposit,Transient,230,0
38402,136,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,181.43,2
38415,180,1,2,2,2,0,BB,Direct,0,0,0,G,0,No Deposit,Transient,230,1
38420,46,1,3,2,2,0,BB,TA/TO,0,0,0,H,1,No Deposit,Transient,285,0
38425,110,2,5,2,0,0,HB,TA/TO,0,0,0,D,0,No Deposit,Transient,153.2,1
38428,0,1,0,2,0,0,BB,TA/TO,0,0,0,A,1,No Deposit,Transient,183,1
38433,151,2,5,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,188.86,2
38437,3,2,3,2,2,0,BB,TA/TO,0,0,0,G,0,No Deposit,Transient,271,0
38438,57,2,4,2,1,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,182,2
38442,33,2,5,2,0,0,BB,Direct,0,0,0,F,0,No Deposit,Transient,241.86,0
38449,0,0,0,2,0,0,BB,Direct,1,0,0,A,0,No Deposit,Transient,0,0
38450,106,1,0,2,0,0,BB,TA/TO,0,0,0,D,2,No Deposit,Transient,259,2
38451,0,0,0,2,0,0,SC,Direct,1,0,0,G,0,No Deposit,Transient,0,0
38456,96,2,5,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,216.14,1
38457,8,2,2,2,0,0,HB,TA/TO,0,0,0,E,0,No Deposit,Transient,247,1
38462,153,4,6,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Contract,104.85,0
38465,39,2,2,2,1,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,220.16,1
38474,283,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,166.24,1
38476,202,2,6,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,190,2
38481,0,0,3,2,0,0,BB,TA/TO,1,0,0,E,0,No Deposit,Transient,159.2,1
38483,118,2,3,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient-Party,200,2
38484,316,4,10,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,145.1,3
38486,144,2,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,118.5,0
38487,2,0,1,1,0,0,BB,Corporate,0,0,0,A,0,No Deposit,Transient,160,0
38493,199,2,3,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,150,1
38495,165,0,1,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,123.2,1
38498,68,2,3,2,1,0,BB,Direct,0,0,0,A,1,No Deposit,Transient,220,0
38502,158,2,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,118,0
38506,0,0,1,2,1,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,186,0
38508,158,0,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,129.2,0
38511,82,2,4,3,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,209.33,1
38512,4,2,3,2,0,0,BB,Direct,0,0,0,F,0,No Deposit,Transient,233,1
38523,87,2,6,2,1,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,223,1
38531,152,2,3,2,1,0,FB,Direct,0,0,0,D,2,No Deposit,Transient,296.5,0
38535,336,2,3,3,1,0,HB,TA/TO,0,0,0,H,0,No Deposit,Transient,281,1
38543,115,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,104.85,0
38544,127,0,4,2,0,0,HB,TA/TO,0,0,0,D,0,No Deposit,Transient,212,1
38545,160,2,5,2,0,0,HB,TA/TO,0,0,0,A,1,No Deposit,Transient,134.85,1
38547,178,2,6,2,0,0,HB,Direct,0,0,0,A,1,No Deposit,Transient,167.85,1
38551,6,2,4,2,1,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,176.16,1
38554,99,2,6,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,205.25,1
38555,77,0,3,3,1,0,BB,TA/TO,0,0,0,H,0,No Deposit,Transient,329,0
38556,5,0,3,2,1,0,BB,Direct,0,0,0,D,0,No Deposit,Transient,238.5,2
38564,196,0,3,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,152.5,2
38565,194,1,4,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,151.5,1
38567,268,2,5,2,1,0,HB,TA/TO,0,0,0,A,1,No Deposit,Transient-Party,192.68,3
38571,17,0,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,156.6,1
38572,6,0,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,142.21,1
38573,153,0,5,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,207,3
38575,114,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,182.86,1
38578,50,0,3,2,1,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,196.93,0
38581,193,0,3,1,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,144.75,2
38592,69,0,5,2,0,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,200,2
38598,0,0,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,160,1
38600,207,2,6,2,1,0,HB,Direct,0,0,0,C,1,No Deposit,Transient,209.85,3
38605,116,3,7,2,0,0,HB,TA/TO,0,0,0,D,1,No Deposit,Contract,149.5,0
38607,61,4,10,2,0,0,HB,TA/TO,0,0,0,D,0,No Deposit,Transient,171.53,2
38611,17,3,6,3,0,0,BB,Direct,0,0,0,G,0,No Deposit,Transient,255.84,2
38614,182,2,5,2,0,0,HB,TA/TO,0,0,0,A,3,No Deposit,Transient,152.15,1
38621,136,1,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,175,1
38634,154,2,5,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,132.85,0
38638,213,4,10,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient-Party,189.43,2
38643,192,2,0,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient,155.52,2
38645,172,2,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,114.95,1
38647,19,2,0,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,239,1
38650,161,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Contract,123.21,1
38651,30,2,2,3,1,0,HB,TA/TO,0,0,0,C,0,No Deposit,Transient,296.75,1
38652,161,2,3,2,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,161.56,0
38655,22,2,3,2,1,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient-Party,219,3
38658,9,2,2,2,2,0,HB,TA/TO,0,0,0,G,0,No Deposit,Transient,359.5,0
38661,62,2,5,2,0,0,SC,TA/TO,0,0,0,D,2,No Deposit,Transient,9.14,1
38676,215,3,6,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,190.67,1
38678,128,3,6,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,168.89,1
38679,144,2,5,3,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Contract,166.03,0
38685,16,2,6,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,231.13,1
38688,359,2,5,3,0,0,HB,TA/TO,0,0,0,E,1,No Deposit,Transient,224.39,2
38689,154,4,10,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,119.41,0
38694,210,1,2,2,1,0,HB,TA/TO,0,0,0,A,1,No Deposit,Transient-Party,218.75,1
38695,210,1,2,2,0,0,HB,TA/TO,0,0,0,A,2,No Deposit,Transient-Party,183.75,1
38708,200,2,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,188,1
38709,80,2,5,2,0,0,HB,TA/TO,0,0,0,D,1,No Deposit,Transient,257,2
38716,216,1,3,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,194,1
38721,98,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Contract,135,0
38726,332,2,4,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,154.38,2
38727,226,1,3,3,1,0,HB,TA/TO,0,0,0,H,0,No Deposit,Transient,309,1
38728,37,2,4,2,1,0,HB,Direct,0,0,0,G,0,No Deposit,Transient,354,0
38730,5,0,3,2,0,0,BB,TA/TO,0,0,0,E,0,No Deposit,Transient,159.35,1
38739,194,3,8,2,1,0,HB,Direct,0,0,0,A,0,No Deposit,Transient,189.85,0
38741,43,1,3,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient,242,0
38745,23,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,162.94,1
38746,162,2,5,2,0,0,HB,Direct,0,0,0,A,1,No Deposit,Transient,201,0
38749,163,1,4,2,2,0,BB,TA/TO,0,0,0,C,0,No Deposit,Transient,214,1
38754,195,2,4,2,1,0,BB,Direct,0,0,0,A,1,No Deposit,Transient,153.38,0
38762,126,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,200,1
38766,154,1,4,1,0,0,HB,Direct,0,0,0,A,1,No Deposit,Transient,171,1
38769,15,2,4,2,1,0,HB,Direct,0,0,0,A,0,No Deposit,Transient,253,0
38774,0,0,1,2,0,0,BB,TA/TO,1,0,0,E,0,Non Refund,Transient-Party,245,1
38796,18,0,2,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient,14,0
38801,149,0,4,2,2,0,BB,Direct,0,0,0,C,0,No Deposit,Transient,211.25,0
38802,176,2,5,3,0,1,HB,TA/TO,0,0,0,C,2,No Deposit,Transient,144,0
38814,0,1,2,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient,105.31,0
38818,181,1,4,2,2,0,HB,TA/TO,0,0,0,G,0,No Deposit,Transient,298,1
38821,46,2,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Contract,135,0
38826,50,1,2,2,0,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,214,2
38827,195,1,3,2,0,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,152.38,0
38835,18,1,2,2,0,0,BB,Direct,0,0,0,A,0,No Deposit,Transient,214,1
38837,143,1,2,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient-Party,193.5,1
38838,143,1,2,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient-Party,207.5,1
38839,143,1,2,2,0,0,BB,Direct,0,0,0,E,0,No Deposit,Transient-Party,207.5,1
38846,4,3,5,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,203.38,2
38847,25,2,5,2,0,0,HB,Direct,0,0,0,E,1,No Deposit,Transient,272,0
38852,151,1,1,2,2,0,BB,TA/TO,0,0,0,C,0,No Deposit,Transient,220,3
38859,6,2,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,168.15,1
38862,44,2,2,2,0,0,BB,TA/TO,0,0,0,D,0,No Deposit,Contract,135,0
38863,281,2,1,3,1,0,BB,TA/TO,0,0,0,H,0,No Deposit,Transient,261,2
38866,231,2,5,3,0,0,HB,TA/TO,0,0,0,A,0,No Deposit,Transient,187.25,0
38867,45,2,5,2,2,0,SC,TA/TO,0,0,0,C,1,No Deposit,Transient,0,0
38868,276,3,5,2,0,0,BB,TA/TO,0,0,0,A,0,No Deposit,Transient-Party,138.38,2
38877,32,2,2,2,2,0,BB,Direct,0,0,0,G,0,No Deposit,Transient,300,1
38881,199,2,5,2,1,0,BB,TA/TO,0,0,0,D,0,No Deposit,Transient,127.28,1
